#{"t_start": 1774175377.4993713, "env_id": "None"}
r,l,t
32.880491,83,26791.025519
-18.766601,43,26797.63027
29.213461,96,26809.537467
-17.551539,18,26813.639447
35.794277,108,26826.748267
19.83258,206,26849.66365
38.033463,151,26867.074368
-13.017188,69,26876.278796
-24.320685,141,26892.689813
-22.045335,31,26898.093868
32.002801,88,26909.200344
32.453552,101,26921.607653
-22.166459,40,26927.911964
39.017781,230,26953.229338
-25.23418,104,26965.935507
-17.624155,9,26969.138606
-24.014883,41,26975.542686
31.049294,66,26984.44695
24.34604,251,27011.863745
35.201879,193,27033.478882
36.118538,89,27044.684369
34.990501,143,27061.295795
30.877806,46,27068.19848
27.488038,93,27079.804942
38.003994,143,27096.41442
31.42693,210,27119.730146
-19.244335,28,27124.832495
38.297716,159,27143.043232
-19.553687,220,27167.358672
34.408557,140,27183.668427
36.128787,80,27193.978509
33.512869,67,27202.988187
32.693518,140,27219.303654
33.085867,83,27229.916074
-22.696586,194,27251.94068
34.572568,105,27264.752698
26.931616,166,27283.974589
-17.753938,25,27288.777717
-28.323558,291,27320.211952
31.588494,236,27346.13575
-19.165516,26,27351.341898
37.804365,146,27368.261899
37.927881,179,27388.484427
19.644631,194,27410.200127
-20.93402,29,27415.402882
29.489727,61,27423.811157
30.832486,77,27433.819211
41.247459,175,27453.638938
-20.149889,35,27459.444911
32.565347,121,27473.857691
-16.284579,8,27476.95981
-19.867161,25,27481.764202
33.303481,65,27490.568429
27.474508,39,27496.772116
30.680922,47,27503.776968
32.27859,80,27514.084452
40.047618,158,27532.197242
-18.76186,42,27538.700409
26.688762,49,27545.905436
40.916164,136,27562.115131
26.402662,134,27577.825153
37.775133,165,27596.637031
33.083781,54,27604.342627
-17.154948,19,27608.544207
29.335861,71,27617.949975
20.10902,168,27637.0633
26.038124,328,27672.185454
30.380482,73,27681.791436
35.134216,102,27694.299188
30.432879,68,27703.405041
33.674743,116,27717.312711
28.70455,68,27726.417993
27.220407,73,27736.024079
33.602687,110,27749.333799
35.235837,79,27759.541596
-17.713522,18,27763.646509
35.779263,155,27781.458202
33.009476,46,27788.363283
11.163322,249,27815.581265
36.795359,113,27829.190351
31.158727,202,27851.70682
20.134733,187,27872.721506
40.16375,119,27886.931288
-16.486722,9,27890.135856
34.753698,88,27901.24142
15.332735,171,27920.654509
34.225595,49,27927.857448
-16.700104,96,27939.76507
33.540053,56,27947.670635
22.28124,291,27979.089987
8.322133,378,28019.215931
20.971931,107,28032.225771
25.90067,185,28053.040975
36.265986,140,28069.350408
10.086476,210,28092.678833
35.069158,107,28105.97422
34.476916,105,28118.790236
26.724686,93,28130.407219
33.789628,171,28149.828344
38.869515,140,28166.139339
28.797062,130,28181.750261
-17.446028,11,28185.15369
34.096346,226,28210.068874
31.608411,128,28225.180727
31.569849,47,28232.18608
33.786479,139,28248.396859
36.410743,99,28260.604596
30.270825,217,28284.620713
33.654843,53,28292.226516
33.038359,74,28301.932399
37.978454,96,28313.839744
33.198397,112,28327.349554
20.386679,244,28354.067806
38.842375,200,28376.383032
37.662042,223,28400.998746
35.326772,165,28420.111116
-21.928262,42,28426.615962
35.533106,69,28435.804178
34.355564,168,28454.91733
33.197802,84,28465.625774
-20.414333,22,28470.132469
-19.473798,31,28475.536841
22.430667,322,28510.063293
34.722356,65,28518.877329
-19.604754,37,28524.882413
34.239274,141,28541.299822
27.571369,186,28562.228274
33.139212,52,28569.733468
36.060979,207,28592.754281
31.876837,78,28602.863364
-16.829088,11,28606.267712
29.248766,55,28614.075824
35.639556,91,28625.489666
34.602959,71,28634.877729
32.277569,128,28649.996743
36.288147,90,28661.610504
26.677349,50,28668.921262
32.583507,112,28682.440778
31.928855,79,28692.657851
30.824355,89,28703.871553
29.775646,69,28713.077877
25.604304,285,28743.900716
35.931611,90,28755.206895
-27.896917,87,28766.215512
38.004073,166,28785.128934
35.80747,124,28800.139235
36.430824,198,28822.254572
31.475959,95,28834.062793
30.577425,38,28840.168415
37.185166,212,28863.685111
34.204794,138,28879.77616
-24.949479,500,28932.115475
-24.763615,500,28984.452513
-24.753214,500,29036.789283
-18.468404,21,29041.193452
29.949588,56,29049.100579
32.367307,90,29060.410505
-17.239409,20,29064.713913
32.289695,110,29078.023465
29.017948,245,29104.840622
30.074055,72,29114.348561
-18.903689,19,29118.552185
28.212682,98,29130.660502
27.249369,45,29137.465767
32.624697,237,29163.48379
39.114978,121,29177.89324
33.920243,123,29192.483979
34.725647,100,29204.791972
33.544087,92,29216.300375
-17.403787,6,29219.503463
29.980117,87,29230.512854
32.736138,132,29246.025877
27.997981,166,29265.239827
21.003622,125,29280.052238
28.750594,67,29289.059447
30.618823,124,29303.769482
33.980884,64,29312.475494
37.621383,191,29333.8912
19.295927,202,29356.405731
-27.020029,117,29370.419726
30.870912,101,29382.824509
17.888911,154,29400.536657
36.001268,116,29414.446284
32.366081,31,29419.831166
41.139756,121,29434.241364
33.882944,91,29445.650391
36.19984,111,29459.059697
26.391588,130,29474.368862
35.726347,79,29484.87695
31.03951,25,29489.681359
42.185678,231,29515.098081
32.771029,68,29524.203981
32.531445,72,29533.710695
33.516822,54,29541.416222
30.212876,77,29551.422718
35.806379,237,29577.438627
-19.414153,26,29582.342186
23.919348,103,29594.951055
29.265717,200,29617.265302
37.672694,129,29632.476752
36.787617,127,29647.787114
29.011013,123,29662.396726
32.758017,129,29677.605616
29.634359,87,29688.594529
-24.293625,37,29694.610211
30.630431,52,29702.115327
30.904942,27,29707.119401
35.838221,99,29719.308764
33.362901,155,29737.129237
35.197768,60,29745.4428
-45.512708,168,29764.555208
-24.202574,30,29769.858241
-18.159588,18,29773.960144
37.032931,249,29801.177392
35.272513,285,29831.998138
38.240279,210,29855.31208
43.750654,201,29877.728078
29.086226,149,29894.938307
-19.192613,24,29899.641307
32.051274,33,29905.245394
-19.884349,29,29910.447745
30.326222,126,29925.357063
-20.49177,32,29931.162308
33.807685,63,29939.766339
31.34429,148,29956.877027
38.535935,143,29973.486314
-19.812567,27,29978.490936
-18.223282,9,29981.692274
33.58612,80,29991.998408
13.452961,194,30013.710855
31.701965,45,30020.514532
-19.499715,20,30024.818324
33.874437,54,30032.521201
16.761104,144,30049.233964
37.623688,96,30061.140669
33.42672,126,30076.050677
16.150528,176,30095.962312
21.34267,143,30112.573653
31.109052,36,30118.476478
33.995542,117,30132.785695
-18.581442,21,30137.18908
36.402921,223,30161.803324
30.181204,151,30179.214715
35.027894,70,30188.519521
28.918954,58,30196.625773
31.328187,66,30205.529578
28.282947,57,30213.535188
30.671757,54,30221.23975
31.974167,80,30231.54626
19.451629,141,30247.957037
32.446282,53,30255.560163
-17.315903,19,30259.76344
34.14018,61,30268.169472
37.453638,148,30285.280197
24.661502,98,30297.389198
36.032845,81,30307.794984
26.144979,45,30314.599753
36.479578,146,30331.51133
34.584966,141,30347.925313
18.058452,121,30362.333321
30.950501,53,30369.939617
35.799471,119,30384.148461
37.1674,173,30403.76255
27.682508,75,30413.570616
35.847093,169,30432.781573
27.669734,134,30448.493476
-17.140688,17,30452.495764
31.019974,52,30460.00054
36.843625,97,30472.008193
31.803285,90,30483.615663
-32.831565,134,30499.325199
34.386364,98,30511.433623
35.623625,182,30531.946383
32.744164,165,30550.757054
26.803349,196,30572.675807
34.321203,83,30583.284644
31.273105,85,30594.094934
42.11261,177,30614.113036
27.91081,45,30620.91781
20.392357,444,30667.65469
33.620429,82,30678.167381
22.2451,87,30689.179611
-24.873557,67,30698.187416
39.771804,203,30720.805376
-10.999333,214,30744.529428
29.496755,110,30757.843216
34.838705,76,30767.750957
36.156918,130,30783.065748
31.720886,74,30792.778344
8.256087,247,30819.805342
-17.99528,19,30824.007607
-13.838956,121,30838.422207
36.115319,147,30855.440307
30.765137,153,30873.055777
32.405923,39,30879.260421
-27.548883,54,30887.266192
30.810984,184,30907.984853
-22.424133,28,30913.087492
-19.097441,17,30917.090324
38.296796,97,30929.097986
37.865909,126,30944.006922
33.4378,73,30953.616818
32.74104,82,30964.122771
-17.547697,16,30968.024946
-17.513414,14,30971.728872
26.491283,130,30987.038954
26.63302,54,30994.743901
38.568756,106,31007.652617
41.544848,204,31030.36865
30.711639,113,31043.977942
30.50888,90,31055.285477
25.447661,212,31078.799557
37.380678,136,31094.712905
-56.205334,346,31131.637068
35.523576,125,31146.443701
-12.854417,204,31169.459613
36.514042,92,31180.965059
33.1772,55,31188.771905
-5.840974,197,31210.786574
27.998662,51,31218.191465
15.661273,269,31247.411185
39.737088,160,31265.72163
-23.288568,47,31272.726795
33.755288,85,31283.533534
25.602608,101,31295.942516
33.552256,106,31308.850348
-16.819441,47,31315.853895
25.875659,220,31340.469734
35.058166,126,31355.379381
-16.27986,4,31358.080629
38.402644,146,31374.992886
-18.97329,20,31379.294682
40.585253,151,31396.708525
12.731847,241,31423.12797
37.328209,156,31441.038604
33.881202,112,31454.547673
30.942477,82,31465.053737
27.461998,124,31479.762746
-16.522923,11,31483.166031
32.784709,46,31490.073863
31.634541,51,31497.476789
28.039799,141,31513.889336
-18.175097,22,31518.392621
-18.0987,9,31521.595076
29.351182,64,31530.299629
34.026043,118,31544.409233
26.567217,57,31552.414656
28.3972,93,31564.025129
17.611873,170,31583.334985
28.442725,34,31589.039934
-20.00458,17,31593.040903
32.003608,65,31601.847047
39.988398,123,31616.456704
33.474339,185,31637.270747
34.0079,169,31656.483619
28.261248,55,31664.290131
30.617796,82,31675.097198
-21.732386,33,31680.683839
-4.12699,197,31702.701621
35.440529,115,31716.809921
29.048,102,31729.517214
33.204269,155,31747.330516
32.525868,96,31759.238349
25.848558,49,31766.444242
36.62284,281,31796.864106
21.72297,174,31816.577973
27.177711,52,31824.08286
32.4479,64,31832.790239
35.721463,168,31852.210709
31.61456,152,31869.729537
34.297929,90,31881.047943
41.748547,156,31898.967693
30.541162,27,31903.974686
29.242183,69,31913.184143
40.571706,131,31928.689668
40.569717,199,31950.904428
-17.022509,27,31955.908891
15.669106,332,31991.732121
-19.596346,20,31996.035049
38.0456,143,32012.647464
11.573416,255,32040.46415
35.671776,79,32050.972024
35.490173,74,32060.678585
33.140391,57,32068.685615
28.503376,71,32078.09261
36.658766,122,32092.603072
-17.84028,17,32096.606562
31.389243,23,32101.209392
31.749221,97,32113.219103
19.27664,115,32127.009993
41.743949,156,32144.922575
26.807939,195,32166.737605
33.55933,90,32178.045733
35.707954,214,32201.760199
-21.412894,32,32207.264451
35.035815,103,32219.873418
39.407199,137,32235.884701
-17.191421,6,32238.786711
35.128681,96,32250.694552
-16.945451,14,32254.398385
31.481109,148,32271.511359
34.829037,116,32285.421545
31.511849,110,32298.731963
32.646119,37,32304.736727
-24.563322,34,32310.44176
36.290484,71,32319.849758
37.045768,163,32338.461857
33.660473,70,32347.76982
28.871894,39,32353.974399
-24.298042,52,32361.479124
-23.144697,88,32372.567133
25.431587,88,32383.676262
-19.826814,35,32389.780411
41.718652,198,32411.900508
30.07501,108,32425.318933
17.455308,228,32450.745256
29.046178,99,32462.95844
30.084464,101,32475.37566
-15.885023,8,32478.478609
18.73674,163,32497.100039
36.689469,143,32513.719497
34.946274,62,32522.22979
34.781451,96,32534.145245
-19.027573,14,32537.851382
37.548982,117,32551.867551
-17.779321,17,32555.87036
26.077887,260,32584.198664
26.724183,72,32593.709413
32.847283,74,32603.401963
30.280753,44,32610.114439
33.095559,90,32621.421557
32.589714,166,32640.345617
33.954581,54,32648.054321
32.469957,73,32657.968603
40.058363,173,32677.590021
26.219574,61,32685.996158
28.671483,58,32694.108273
30.966423,45,32700.916017
27.295651,104,32713.626163
35.343981,97,32725.640675
35.412485,63,32734.549304
-22.428498,79,32744.758412
38.450979,150,32762.07827
-25.338073,99,32774.296255
-21.482461,37,32780.281811
35.768291,101,32792.695306
31.977552,107,32805.704952
27.219342,41,32812.110717
30.507889,39,32818.315161
28.682355,147,32835.326695
-21.425725,35,32841.131397
28.050218,35,32846.937568
40.06268,148,32864.049345
-18.718486,20,32868.353903
22.7299,124,32883.062032
40.247978,176,32902.97393
34.844544,138,32919.084788
-21.349011,47,32926.390492
42.446272,156,32944.304058
26.701214,112,32957.811146
40.840967,209,32981.02675
-8.580505,170,33000.342227
27.473177,124,33015.050074
32.27189,39,33021.255153
31.516414,164,33039.968652
31.412145,36,33045.872269
-7.267464,204,33068.56681
-21.19599,40,33074.873283
-37.660973,216,33099.089551
-3.413403,328,33134.212924
19.032942,146,33151.124819
-15.618159,114,33164.83565
30.29296,82,33175.343166
31.219477,36,33181.248035
35.382889,152,33198.758123
-18.818187,14,33202.461627
33.615678,130,33217.772079
36.175489,109,33230.981068
32.071035,123,33245.58993
28.879784,91,33256.99707
7.527704,265,33285.795615
-15.874292,8,33288.915651
29.254367,42,33295.400523
31.392683,95,33307.219295
35.508859,91,33318.629064
37.306979,127,33333.651916
31.763602,109,33346.87174
36.916206,223,33371.508674
31.892681,109,33384.72959
37.604711,97,33396.748593
27.162473,180,33417.077076
23.905697,250,33444.420443
24.509813,81,33454.83306
28.736845,45,33461.643968
-18.526562,9,33465.147706
31.19107,166,33484.063577
32.0155,81,33494.468948
31.02015,90,33505.776245
35.346522,138,33521.885496
-16.733453,14,33525.588486
35.51335,156,33543.50156
42.055444,196,33565.414554
29.824394,110,33578.724644
-19.762749,20,33583.029437
19.25635,143,33599.639731
-15.354466,7,33602.642444
29.577639,38,33608.746399
-18.183647,18,33612.849057
33.213093,105,33625.65684
25.100096,138,33641.76739
-18.471643,11,33645.171115
-20.671889,61,33653.575475
35.422078,220,33677.891579
31.274768,113,33691.499837
-15.863675,8,33694.601762
25.886655,209,33717.815397
24.860823,150,33735.125816
31.924742,106,33748.034275
43.623735,187,33769.045547
32.583891,36,33774.949485
37.921597,189,33796.162602
29.412869,76,33806.069007
30.943844,88,33817.17592
8.541696,281,33847.594692
36.805377,101,33860.002126
29.072591,128,33875.111548
-19.352936,23,33879.71528
39.58619,171,33899.13369
-21.45784,37,33905.134615
39.095281,120,33919.443795
34.142815,111,33932.85139
40.121684,151,33950.262039
23.232179,84,33960.968923
36.154076,153,33978.579661
29.89661,107,33991.588474
35.731411,123,34006.197922
31.662989,42,34013.002143
31.591619,34,34018.706316
33.740143,64,34027.410856
-14.844037,51,34034.8158
34.685483,100,34047.122398
-17.181834,13,34050.724238
27.765808,74,34060.430355
-17.874146,13,34064.033143
30.146123,77,34074.039735
-21.924925,34,34079.745021
33.618672,70,34089.052692
35.673004,126,34103.963446
-18.191325,15,34107.765815
34.826989,148,34124.877331
38.51793,109,34138.085737
34.311165,59,34146.291415
33.220756,69,34155.497071
31.088766,102,34168.00552
33.346393,63,34176.610907
38.753546,128,34191.719694
30.810231,49,34198.925028
-16.669264,4,34201.625429
33.806159,66,34210.831631
31.779664,107,34223.840416
21.532943,108,34236.948725
38.929831,148,34254.061162
38.6515,139,34270.27017
29.055327,120,34284.578813
25.514896,63,34293.185516
28.389003,124,34307.893347
-18.844629,26,34312.797794
33.585377,129,34328.005181
24.751528,122,34342.514204
30.117878,28,34347.618978
-18.66667,25,34352.422872
8.589821,291,34383.841588
39.435076,189,34405.054611
28.904261,149,34422.267504
41.08393,136,34438.177328
33.13671,49,34445.381972
26.760661,157,34463.69303
32.829593,73,34473.298319
32.517874,120,34487.606491
30.468486,72,34497.112856
-23.632114,45,34503.916853
39.079325,133,34519.526803
25.384875,168,34538.640989
26.404366,156,34556.551018
23.139452,156,34574.462335
31.19371,45,34581.2674
39.112491,162,34599.779429
30.597255,101,34612.188515
38.239773,190,34633.498059
32.68315,149,34650.709496
26.912013,127,34665.719374
24.406849,91,34677.127672
19.478847,100,34689.435564
34.433098,99,34701.642831
31.949034,105,34714.450557
-22.327595,69,34723.659575
29.557084,37,34729.659111
-29.103792,49,34736.863418
-20.076315,23,34741.467094
38.476977,106,34754.375576
32.349212,144,34771.085882
31.040075,72,34780.59221
35.398419,153,34798.202114
-20.480137,21,34802.605552
29.024487,46,34809.509233
30.210719,128,34824.618272
35.621556,88,34835.726787
-49.676183,364,34874.452374
27.162445,105,34887.259056
42.76913,225,34912.075545
35.476847,68,34921.181055
28.013808,211,34944.597606
-17.229158,7,34947.602003
-15.975834,15,34951.403468
-18.042552,56,34959.312173
31.595675,70,34968.623841
21.157501,223,34993.546528
36.916636,117,35007.5586
26.740257,75,35017.368345
22.603577,130,35032.686017
32.036,54,35040.392514
-18.574623,19,35044.594414
33.583493,75,35054.407609
29.144562,63,35063.016772
30.315367,27,35068.023281
33.689391,124,35082.740499
34.310014,72,35092.253587
26.882948,131,35107.668722
-23.269147,86,35118.581253
42.342966,238,35144.70846
25.48327,78,35154.820585
-17.544402,16,35158.723966
28.723776,49,35165.931622
30.891136,146,35182.848383
32.001416,57,35190.855855
-18.923864,28,35195.960788
33.943418,76,35205.865749
-14.522426,62,35214.371807
-19.743532,30,35219.975498
36.09783,139,35236.187514
-19.654686,22,35240.68833
36.702527,163,35259.298828
7.83609,208,35282.412996
35.195127,155,35300.525316
19.939393,110,35313.832738
-3.782468,350,35351.157788
36.332684,70,35360.458593
36.932428,251,35387.876204
33.918881,108,35400.985685
35.918156,128,35416.395373
21.376361,159,35434.608233
29.37395,121,35449.017602
31.184162,158,35467.129618
28.061037,53,35474.733747
24.43945,85,35485.541491
-18.744984,17,35489.544214
32.112661,93,35501.15189
34.931418,184,35521.866477
-21.428504,32,35527.670438
32.589185,46,35534.575915
33.210666,141,35550.985779
22.962078,153,35568.597023
33.686563,80,35578.904064
-16.895832,15,35582.707229
42.842901,201,35605.11998
40.538622,188,35626.234595
27.453723,88,35637.34291
24.306159,72,35646.849168
28.198031,62,35655.356073
25.847925,60,35663.662854
13.878809,179,35683.875212
40.011626,150,35701.184887
-13.727973,231,35726.600249
33.427039,65,35735.406206
31.185098,79,35745.612874
24.405263,85,35756.419487
-14.016873,230,35781.733376
-18.684222,12,35785.237171
36.505565,90,35796.545027
38.022951,138,35812.654933
35.294161,95,35824.462078
-33.971811,143,35841.072937
37.634019,190,35862.38745
29.980216,206,35885.296708
30.014974,117,35899.318593
29.08486,58,35907.734545
32.466376,150,35925.061804
-20.490329,28,35930.16278
31.113014,25,35934.969319
-18.803251,16,35938.876631
29.077832,31,35944.282613
32.502458,46,35951.192553
29.519247,52,35958.70342
20.05077,234,35984.431552
17.789922,203,36007.058581
29.36138,141,36023.473162
33.04341,65,36032.282286
33.036731,83,36042.895308
29.604416,245,36069.712316
-18.91707,21,36074.115387
28.273384,92,36085.623754
37.159612,156,36103.516391
38.474169,131,36118.926215
-18.215559,10,36122.229283
31.177029,101,36134.638499
27.670586,210,36157.957381
35.249255,214,36181.67562
33.261021,111,36195.086086
27.968049,119,36209.29512
34.025371,75,36219.10186
31.478256,67,36228.108323
22.060214,222,36252.624426
-18.075752,22,36257.127974
29.438406,118,36271.23745
33.968561,77,36281.244992
36.036156,87,36292.252958
22.840176,98,36304.360165
24.471012,78,36314.467809
33.617374,166,36333.379206
31.942316,77,36343.388713
34.862018,104,36356.095524
2.748433,284,36386.815296
32.983705,45,36393.620486
23.400846,107,36406.629466
41.060221,202,36429.124026
36.604008,109,36442.333144
-19.003143,13,36446.236495
29.005169,67,36455.24412
30.709291,54,36462.950922
36.129647,97,36474.961788
35.468829,74,36484.668758
31.775062,69,36493.875357
25.791777,110,36507.18566
36.291525,92,36518.693022
-21.112162,27,36523.69767
32.865668,108,36536.805732
-17.644814,22,36541.310259
-17.171439,13,36544.913693
37.675032,156,36562.826274
-20.811774,112,36576.335782
30.240198,92,36587.842619
30.393086,36,36593.746381
27.225766,59,36601.955891
30.74316,74,36611.664422
33.740886,154,36629.381967
32.519849,39,36635.590464
31.621391,69,36644.785634
-20.109184,26,36649.691044
39.742794,147,36666.710397
-19.284633,15,36670.515769
29.844569,66,36679.425606
-18.651252,36,36685.329954
33.176766,59,36693.540117
27.419361,91,36705.253115
32.392448,89,36716.465622
31.715386,81,36726.880303
29.529325,106,36739.793664
26.941072,55,36747.604681
34.80589,117,36761.620542
30.87886,98,36773.735414
26.371149,151,36791.153806
29.605359,111,36804.863974
36.303543,106,36817.778425
36.027033,119,36831.993629
25.698193,62,36840.489611
28.220208,129,36855.708907
34.711311,91,36867.121766
29.615306,58,36875.232991
33.427052,79,36885.743421
32.983913,190,36907.058002
32.441452,119,36921.266879
-23.927669,31,36926.671159
29.605938,88,36937.778155
27.277551,105,36950.891603
34.617756,146,36967.802704
-16.472712,137,36983.814763
13.866622,289,37015.035408
42.060591,154,37032.745566
31.516977,164,37051.458518
-21.196184,35,37057.263474
25.82169,50,37064.567348
30.791132,55,37072.673514
32.438273,78,37082.78125
12.214911,181,37103.172576
37.883668,126,37118.083543
17.734728,202,37140.597187
38.662836,160,37158.909291
30.200725,260,37187.22876
33.121797,89,37198.436449
26.878633,74,37208.144089
32.395691,155,37225.956652
31.948196,78,37236.064735
32.425976,30,37241.368371
29.104634,136,37257.280931
28.950853,36,37263.184623
31.003163,59,37271.390532
39.72906,146,37288.301906
27.509497,75,37298.109629
35.358529,168,37317.223
28.641415,67,37326.229862
27.015945,89,37337.437303
25.447425,76,37347.343889
29.87584,82,37357.834677
32.017969,73,37367.431234
29.050471,69,37376.634982
-59.524278,500,37429.270214
37.895583,144,37445.981232
37.77894,153,37463.596185
32.419749,98,37476.00147
-18.423431,10,37479.304936
31.798026,142,37495.816342
35.279481,115,37509.624165
28.08141,126,37524.534312
36.128686,92,37536.043492
2.845329,258,37564.158586
29.510013,68,37573.26315
36.677558,175,37593.074877
31.896629,53,37600.680213
36.298175,120,37614.991083
19.26613,98,37627.099249
26.645359,50,37634.404239
40.084164,232,37659.920231
30.51501,44,37666.624977
33.626604,53,37674.228204
-18.867936,18,37678.331591
6.640357,296,37710.254691
37.007951,113,37723.864551
-17.606894,19,37728.067175
-17.393237,19,37732.269817
37.026517,84,37742.978873
32.950895,62,37751.482871
37.123782,148,37768.595158
26.514425,43,37775.19842
26.05822,183,37795.813045
34.930317,185,37816.626393
29.867276,56,37824.530755
34.393755,55,37832.335187
29.979737,139,37848.546938
32.668198,46,37855.451604
41.018085,200,37877.765179
39.846367,201,37900.17913
25.64672,48,37907.285524
28.088894,68,37916.390604
40.475976,119,37930.598595
25.683942,47,37937.604186
36.373702,122,37952.114407
25.666942,150,37969.424009
38.548138,118,37983.532149
32.759117,57,37991.537712
38.047808,218,38015.652593
20.064104,144,38032.362363
33.496144,94,38044.072176
14.574287,173,38063.683601
-27.01208,53,38071.287771
36.37752,222,38095.811661
37.716421,189,38117.02649
34.935753,109,38130.23409
37.497537,125,38145.043185
31.384575,66,38153.949399
-21.246435,39,38160.153478
34.44155,129,38175.36236
-19.249851,25,38180.165545
38.674929,109,38193.375239
35.354146,255,38221.190945
41.056334,172,38241.003856
35.493945,115,38254.812437
30.160619,44,38261.519099
36.590909,154,38279.230894
33.461177,151,38296.64209
36.759825,159,38314.854812
28.657217,72,38324.36134
-17.285216,15,38328.163559
-35.04969,129,38343.373722
-60.586524,401,38385.800552
36.806112,159,38404.010994
33.156522,49,38411.215555
32.611079,55,38419.020435
28.775242,33,38424.623627
34.03661,240,38450.940424
41.186542,153,38468.551109
28.607276,61,38476.957789
-22.852739,67,38485.963302
-36.559977,500,38538.296597
-24.570589,33,38543.899415
38.293841,160,38562.210735
-14.936393,199,38584.424724
38.211085,140,38600.735343
30.592191,54,38608.440742
37.502377,112,38621.950208
33.25506,143,38638.560197
40.531944,202,38661.073631
25.138557,115,38674.883401
23.394357,231,38700.298376
23.889314,81,38710.703919
35.288028,194,38732.417266
31.363849,52,38739.921499
-20.085834,37,38745.925026
32.225676,64,38754.929878
28.586954,98,38767.038968
33.319571,39,38773.242627
-21.214329,34,38778.946997
-17.423813,8,38782.048616
32.745334,70,38791.354395
41.270166,133,38806.964007
27.302143,78,38817.070148
31.60693,51,38824.475997
31.020606,78,38834.581916
32.141296,37,38840.585826
34.171945,71,38849.992437
-21.583701,44,38856.697107
37.481605,165,38875.509696
23.546998,104,38888.217854
34.271681,109,38901.426042
38.852342,108,38914.533145
34.224149,135,38930.343128
21.626897,299,38962.563349
31.706275,99,38974.770046
31.437338,69,38983.976445
-17.172343,5,38986.779219
-8.320589,217,39010.793625
29.358707,47,39017.798974
-25.687167,59,39026.004327
25.141466,212,39049.518521
30.424013,80,39059.824207
26.208,136,39075.733464
33.256612,69,39084.940188
30.227586,104,39097.647746
34.800621,56,39105.552897
33.225853,68,39114.657909
30.832168,96,39126.564307
35.989729,131,39141.974422
29.281335,86,39152.880431
33.850169,69,39162.086212
36.22288,121,39176.496464
-18.738974,14,39180.197894
37.46453,113,39193.80841
39.008765,120,39208.1159
-19.235465,20,39212.418593
37.563296,167,39231.430618
28.200339,32,39236.933438
28.098923,34,39242.639557
-30.372928,113,39256.249697
39.578415,212,39279.775243
37.974645,97,39291.788306
32.995315,132,39307.305014
20.856405,99,39319.515893
-12.05052,221,39343.940123
38.652083,107,39356.951089
36.335541,170,39376.272554
18.88333,140,39392.591459
28.96338,81,39403.002136
-17.50618,15,39406.804536
26.569767,132,39422.324968
35.953096,120,39436.639879
3.479115,344,39473.365755
38.020502,134,39489.081844
34.467589,81,39499.493633
35.000146,130,39514.808584
28.008789,33,39520.413702
31.101767,35,39526.221148
33.890412,251,39553.64768
28.347556,93,39565.264104
33.952715,61,39573.672549
31.511219,33,39579.277746
40.538089,195,39601.099376
29.034564,180,39621.422944
32.906061,66,39630.334621
39.66737,133,39645.948923
30.395704,70,39655.258842
-25.614558,51,39662.662526
41.358921,133,39678.270616
22.636776,236,39704.186744
24.29508,157,39722.197442
35.979675,269,39751.414986
26.642154,136,39767.327494
34.010686,129,39782.536368
33.751263,62,39791.041464
26.13517,50,39798.34678
-22.932657,22,39802.850805
34.705799,184,39823.562301
31.079393,193,39845.177621
32.890546,116,39859.08695
32.63566,57,39867.091983
30.015294,133,39882.701817
29.795105,39,39888.90798
28.394619,66,39897.813491
19.919992,237,39923.831731
24.388354,185,39944.64545
-33.641927,115,39958.45514
18.427784,206,39981.368576
32.179351,44,39988.073923
38.706414,143,40004.684799
28.227009,86,40015.59134
34.183389,195,40037.406518
37.981749,149,40054.619126
36.419323,169,40073.82902
32.814872,51,40081.233492
41.621549,194,40102.947188
36.272639,118,40117.057968
-17.567844,18,40121.160115
40.726546,234,40146.87651
32.343434,140,40163.187323
39.766793,166,40182.101367
36.381875,103,40194.689666
35.931766,132,40210.199859
31.936947,204,40232.915345
-38.787935,82,40243.422353
28.018327,67,40252.428515
30.941052,35,40258.233196
28.102368,128,40273.343028
35.791354,106,40286.554982
32.572421,55,40294.364603
27.228743,60,40302.670492
28.366281,168,40321.78374
29.71104,36,40327.688358
25.064701,133,40343.300398
24.607078,67,40352.307977
37.376913,85,40363.119597
-18.391264,53,40370.729123
26.336596,83,40381.344718
34.560674,104,40394.059561
27.36073,92,40405.556325
36.436796,99,40417.765257
33.404049,119,40431.975543
28.215484,92,40443.484853
35.311985,73,40453.092304
26.374296,165,40471.904892
30.987756,35,40477.709437
31.003844,79,40487.91803
-14.343401,148,40505.029629
3.284802,219,40529.24574
17.061526,153,40546.858953
37.379407,114,40560.567172
31.309079,103,40573.176399
30.479525,92,40584.686176
33.277058,115,40598.491735
32.452474,193,40620.105719
33.049206,131,40635.51614
8.286264,191,40656.931445
34.02008,67,40665.918844
-21.982416,100,40678.227181
34.338638,107,40691.235132
34.072352,173,40710.849628
1.542095,280,40741.168508
20.970729,171,40760.5805
38.041368,199,40782.79571
31.458587,71,40792.203655
25.783463,115,40806.015127
22.687772,150,40823.327111
35.329067,74,40833.032698
31.894891,41,40839.437034
33.827493,142,40855.948342
28.121006,71,40865.354648
38.145024,164,40884.07015
32.472085,95,40895.878896
32.88528,229,40921.095667
30.598583,69,40930.302689
33.149657,82,40940.809286
32.485415,53,40948.415347
