global_step,episode,episode_reward,episode_len,success,collision,mean_dist,final_dist
251257,1888,32.771029,68,1,0,2.949013,0.427590
251329,1889,32.531445,72,1,0,3.120983,0.458076
251383,1890,33.516822,54,1,0,2.459520,0.425892
251460,1891,30.212876,77,1,0,3.256452,0.489580
251697,1892,35.806379,237,1,0,7.583241,0.476457
251723,1893,-19.414153,26,0,1,7.781701,7.395210
251826,1894,23.919348,103,1,0,2.423354,0.459965
252026,1895,29.265717,200,1,0,4.496106,0.495463
252155,1896,37.672694,129,1,0,4.974320,0.472166
252282,1897,36.787617,127,1,0,5.285141,0.451253
252405,1898,29.011013,123,1,0,3.915001,0.462228
252534,1899,32.758017,129,1,0,4.888926,0.484519
252621,1900,29.634359,87,1,0,3.296812,0.452680
252658,1901,-24.293625,37,0,1,5.501570,5.261825
252710,1902,30.630431,52,1,0,2.384220,0.497634
252737,1903,30.904942,27,1,0,1.434389,0.491288
252836,1904,35.838221,99,1,0,4.169733,0.476491
252991,1905,33.362901,155,1,0,5.111673,0.499550
253051,1906,35.197768,60,1,0,2.665512,0.435354
253219,1907,-45.512708,168,0,1,7.702288,6.928405
253249,1908,-24.202574,30,0,1,6.358044,6.050277
253267,1909,-18.159588,18,0,1,6.441814,6.207643
253516,1910,37.032931,249,1,0,6.914002,0.485737
253801,1911,35.272513,285,1,0,8.005440,0.496157
254011,1912,38.240279,210,1,0,7.123522,0.476689
254212,1913,43.750654,201,1,0,7.687052,0.495484
254361,1914,29.086226,149,1,0,5.412255,0.443371
254385,1915,-19.192613,24,0,1,8.804745,8.430706
254418,1916,32.051274,33,1,0,1.612873,0.497208
254447,1917,-19.884349,29,0,1,4.663233,4.354108
254573,1918,30.326222,126,1,0,4.438902,0.486320
254605,1919,-20.491770,32,0,1,16.273428,15.890550
254668,1920,33.807685,63,1,0,2.738480,0.436426
254816,1921,31.344290,148,1,0,4.551165,0.489548
254959,1922,38.535935,143,1,0,4.909436,0.483822
254986,1923,-19.812567,27,0,1,8.903323,8.543107
254995,1924,-18.223282,9,0,1,17.500433,17.569312
255075,1925,33.586120,80,1,0,3.317931,0.431872
255269,1926,13.452961,194,1,0,2.778785,0.493005
255314,1927,31.701965,45,1,0,2.122503,0.457585
255334,1928,-19.499715,20,0,1,13.233763,12.971412
255388,1929,33.874437,54,1,0,2.521714,0.498378
255532,1930,16.761104,144,1,0,3.661717,0.473787
255628,1931,37.623688,96,1,0,4.073498,0.460872
255754,1932,33.426720,126,1,0,4.501747,0.477339
255930,1933,16.150528,176,1,0,3.694147,0.447741
256073,1934,21.342670,143,1,0,3.480244,0.474759
256109,1935,31.109052,36,1,0,1.645072,0.446680
256226,1936,33.995542,117,1,0,3.881601,0.498744
256247,1937,-18.581442,21,0,1,9.012780,8.701606
256470,1938,36.402921,223,1,0,7.785592,0.489478
256621,1939,30.181204,151,1,0,5.702670,0.428954
256691,1940,35.027894,70,1,0,3.114836,0.434352
256749,1941,28.918954,58,1,0,2.168328,0.481247
256815,1942,31.328187,66,1,0,2.778141,0.433778
256872,1943,28.282947,57,1,0,2.314427,0.423734
256926,1944,30.671757,54,1,0,2.426110,0.499967
257006,1945,31.974167,80,1,0,3.070836,0.487675
257147,1946,19.451629,141,1,0,2.860878,0.484263
257200,1947,32.446282,53,1,0,2.381874,0.479669
257219,1948,-17.315903,19,0,1,15.782694,15.285504
257280,1949,34.140180,61,1,0,2.780463,0.499359
257428,1950,37.453638,148,1,0,5.292186,0.495747
257526,1951,24.661502,98,1,0,3.289781,0.491363
257607,1952,36.032845,81,1,0,3.474823,0.462083
257652,1953,26.144979,45,1,0,1.740269,0.486674
257798,1954,36.479578,146,1,0,5.212249,0.485076
257939,1955,34.584966,141,1,0,5.262013,0.449644
258060,1956,18.058452,121,1,0,3.397299,0.468004
258113,1957,30.950501,53,1,0,2.129656,0.487463
258232,1958,35.799471,119,1,0,4.859649,0.474372
258405,1959,37.167400,173,1,0,6.073183,0.441391
258480,1960,27.682508,75,1,0,2.821400,0.457015
258649,1961,35.847093,169,1,0,6.419228,0.487274
258783,1962,27.669734,134,1,0,4.113542,0.498557
258800,1963,-17.140688,17,0,1,6.150339,5.872469
258852,1964,31.019974,52,1,0,2.373983,0.484793
258949,1965,36.843625,97,1,0,3.269641,0.496710
259039,1966,31.803285,90,1,0,3.434411,0.468051
259173,1967,-32.831565,134,0,1,3.310266,3.191515
259271,1968,34.386364,98,1,0,3.767014,0.466276
259453,1969,35.623625,182,1,0,4.927294,0.496320
259618,1970,32.744164,165,1,0,5.333515,0.458991
259814,1971,26.803349,196,1,0,5.312419,0.480746
259897,1972,34.321203,83,1,0,3.534226,0.496442
259982,1973,31.273105,85,1,0,3.499522,0.459559
260159,1974,42.112610,177,1,0,6.452863,0.470321
260204,1975,27.910810,45,1,0,2.008594,0.481862
260648,1976,20.392357,444,1,0,3.629895,0.491465
260730,1977,33.620429,82,1,0,2.989961,0.483070
260817,1978,22.245100,87,1,0,2.364778,0.428258
260884,1979,-24.873557,67,0,1,12.312187,12.467713
261087,1980,39.771804,203,1,0,7.787462,0.493963
261301,1981,-10.999333,214,0,1,8.300418,2.322085
261411,1982,29.496755,110,1,0,3.882147,0.443443
261487,1983,34.838705,76,1,0,3.102750,0.459919
261617,1984,36.156918,130,1,0,4.919794,0.496934
261691,1985,31.720886,74,1,0,3.074135,0.434326
261938,1986,8.256087,247,1,0,4.279923,0.490144
261957,1987,-17.995280,19,0,1,12.072985,11.626629
262078,1988,-13.838956,121,0,1,5.668424,2.312509
262225,1989,36.115319,147,1,0,5.438158,0.493870
262378,1990,30.765137,153,1,0,4.571915,0.466242
262417,1991,32.405923,39,1,0,1.882447,0.498718
262471,1992,-27.548883,54,0,1,2.459257,2.381521
262655,1993,30.810984,184,1,0,5.006862,0.494376
262683,1994,-22.424133,28,0,1,8.473861,8.297470
262700,1995,-19.097441,17,0,1,6.080485,6.090217
262797,1996,38.296796,97,1,0,4.010048,0.443497
262923,1997,37.865909,126,1,0,4.725557,0.465287
262996,1998,33.437800,73,1,0,3.255238,0.471136
263078,1999,32.741040,82,1,0,3.476321,0.461908
263094,2000,-17.547697,16,0,1,14.680791,14.259062
263108,2001,-17.513414,14,0,1,6.630549,6.300975
263238,2002,26.491283,130,1,0,4.472180,0.492086
263292,2003,26.633020,54,1,0,2.172119,0.474189
263398,2004,38.568756,106,1,0,4.553886,0.453348
263602,2005,41.544848,204,1,0,7.693611,0.492478
263715,2006,30.711639,113,1,0,4.062985,0.488742
263805,2007,30.508880,90,1,0,3.693063,0.475680
264017,2008,25.447661,212,1,0,6.041950,0.493934
264153,2009,37.380678,136,1,0,5.022396,0.464622
264499,2010,-56.205334,346,0,1,2.554376,2.663924
264624,2011,35.523576,125,1,0,4.525371,0.477027
264828,2012,-12.854417,204,0,1,6.140692,0.974535
264920,2013,36.514042,92,1,0,3.813178,0.473174
264975,2014,33.177200,55,1,0,2.385034,0.458437
265172,2015,-5.840974,197,0,1,9.186700,2.331017
265223,2016,27.998662,51,1,0,2.133671,0.463692
265492,2017,15.661273,269,1,0,7.070807,0.498330
265652,2018,39.737088,160,1,0,5.822600,0.498488
265699,2019,-23.288568,47,0,1,3.325418,2.888157
265784,2020,33.755288,85,1,0,3.452254,0.466678
265885,2021,25.602608,101,1,0,3.210820,0.492090
265991,2022,33.552256,106,1,0,4.226233,0.450036
266038,2023,-16.819441,47,0,1,3.550004,2.316321
266258,2024,25.875659,220,1,0,5.391772,0.439243
266384,2025,35.058166,126,1,0,4.840936,0.491933
266388,2026,-16.279860,4,0,1,12.500341,12.511593
266534,2027,38.402644,146,1,0,5.507885,0.474028
266554,2028,-18.973290,20,0,1,4.922222,4.409894
266705,2029,40.585253,151,1,0,6.095320,0.491133
266946,2030,12.731847,241,1,0,3.224907,0.499034
267102,2031,37.328209,156,1,0,5.829923,0.486161
267214,2032,33.881202,112,1,0,4.381602,0.466076
267296,2033,30.942477,82,1,0,2.762962,0.497812
267420,2034,27.461998,124,1,0,4.432096,0.433227
267431,2035,-16.522923,11,0,1,8.887589,8.619744
267477,2036,32.784709,46,1,0,2.034850,0.484811
267528,2037,31.634541,51,1,0,2.356562,0.492820
267669,2038,28.039799,141,1,0,4.131175,0.489603
267691,2039,-18.175097,22,0,1,7.517058,7.134284
267700,2040,-18.098700,9,0,1,9.289782,9.433931
267764,2041,29.351182,64,1,0,2.648520,0.450300
267882,2042,34.026043,118,1,0,4.499150,0.432669
267939,2043,26.567217,57,1,0,2.196946,0.455020
268032,2044,28.397200,93,1,0,3.372739,0.489035
268202,2045,17.611873,170,1,0,1.983996,0.468564
268236,2046,28.442725,34,1,0,1.576271,0.432369
268253,2047,-20.004580,17,0,1,8.901911,8.890046
268318,2048,32.003608,65,1,0,2.195336,0.490418
268441,2049,39.988398,123,1,0,4.682892,0.489044
268626,2050,33.474339,185,1,0,7.063912,0.448608
268795,2051,34.007900,169,1,0,5.364477,0.495552
268850,2052,28.261248,55,1,0,1.982320,0.491036
268932,2053,30.617796,82,1,0,3.137835,0.457442
268965,2054,-21.732386,33,0,1,8.130832,7.777986
269162,2055,-4.126990,197,0,1,9.427298,2.591110
269277,2056,35.440529,115,1,0,4.641088,0.442019
269379,2057,29.048000,102,1,0,3.632896,0.471217
269534,2058,33.204269,155,1,0,5.973174,0.437205
269630,2059,32.525868,96,1,0,3.615003,0.498061
269679,2060,25.848558,49,1,0,1.601736,0.458978
269960,2061,36.622840,281,1,0,8.299779,0.490057
270134,2062,21.722970,174,1,0,4.114498,0.487851
270186,2063,27.177711,52,1,0,2.059825,0.460233
270250,2064,32.447900,64,1,0,2.586051,0.483491
270418,2065,35.721463,168,1,0,6.019050,0.450526
270570,2066,31.614560,152,1,0,5.777062,0.428756
270660,2067,34.297929,90,1,0,3.792930,0.471092
270816,2068,41.748547,156,1,0,5.975813,0.471580
270843,2069,30.541162,27,1,0,1.427058,0.460329
270912,2070,29.242183,69,1,0,2.874780,0.490804
271043,2071,40.571706,131,1,0,5.380493,0.461883
271242,2072,40.569717,199,1,0,7.030293,0.492634
271269,2073,-17.022509,27,0,1,11.603714,10.802065
271601,2074,15.669106,332,1,0,6.196817,0.479099
271621,2075,-19.596346,20,0,1,12.070082,11.735656
271764,2076,38.045600,143,1,0,5.105619,0.499605
272019,2077,11.573416,255,1,0,3.238553,0.482292
272098,2078,35.671776,79,1,0,3.451257,0.481134
272172,2079,35.490173,74,1,0,2.902915,0.474306
272229,2080,33.140391,57,1,0,2.388613,0.464257
272300,2081,28.503376,71,1,0,2.661350,0.451937
272422,2082,36.658766,122,1,0,4.848028,0.442565
272439,2083,-17.840280,17,0,1,11.796574,11.432585
272462,2084,31.389243,23,1,0,1.307270,0.430782
272559,2085,31.749221,97,1,0,3.754682,0.460114
272674,2086,19.276640,115,1,0,2.609729,0.479440
272830,2087,41.743949,156,1,0,5.991886,0.484623
273025,2088,26.807939,195,1,0,4.521940,0.499030
273115,2089,33.559330,90,1,0,3.714102,0.464247
273329,2090,35.707954,214,1,0,7.001572,0.495170
273361,2091,-21.412894,32,0,1,5.775480,5.270517
273464,2092,35.035815,103,1,0,3.987122,0.438219
273601,2093,39.407199,137,1,0,5.593571,0.432699
273607,2094,-17.191421,6,0,1,17.510752,17.539394
273703,2095,35.128681,96,1,0,4.120103,0.474868
273717,2096,-16.945451,14,0,1,8.153452,7.908344
273865,2097,31.481109,148,1,0,4.700975,0.474704
273981,2098,34.829037,116,1,0,4.615886,0.440382
274091,2099,31.511849,110,1,0,4.056476,0.465514
274128,2100,32.646119,37,1,0,1.859576,0.482720
274162,2101,-24.563322,34,0,1,8.482729,8.267005
274233,2102,36.290484,71,1,0,2.977649,0.449828
274396,2103,37.045768,163,1,0,5.324253,0.499562
274466,2104,33.660473,70,1,0,2.928215,0.446654
274505,2105,28.871894,39,1,0,1.783483,0.495937
274557,2106,-24.298042,52,0,1,6.479167,6.379645
274645,2107,-23.144697,88,0,1,3.924635,3.375049
274733,2108,25.431587,88,1,0,2.174740,0.475760
274768,2109,-19.826814,35,0,1,13.462342,12.750021
274966,2110,41.718652,198,1,0,7.493083,0.473647
275074,2111,30.075010,108,1,0,3.899653,0.477073
275302,2112,17.455308,228,1,0,3.795783,0.495990
275401,2113,29.046178,99,1,0,3.584700,0.467569
275502,2114,30.084464,101,1,0,3.730980,0.459725
275510,2115,-15.885023,8,0,1,11.272676,11.045008
275673,2116,18.736740,163,1,0,3.028740,0.486807
275816,2117,36.689469,143,1,0,5.394347,0.463864
275878,2118,34.946274,62,1,0,2.641119,0.491401
275974,2119,34.781451,96,1,0,3.877724,0.484745
275988,2120,-19.027573,14,0,1,13.451119,13.387076
276105,2121,37.548982,117,1,0,4.690311,0.477807
276122,2122,-17.779321,17,0,1,7.744347,7.467899
276382,2123,26.077887,260,1,0,6.267342,0.499832
276454,2124,26.724183,72,1,0,2.607200,0.475025
276528,2125,32.847283,74,1,0,2.995638,0.489329
276572,2126,30.280753,44,1,0,1.516113,0.492733
276662,2127,33.095559,90,1,0,3.717722,0.444163
276828,2128,32.589714,166,1,0,6.159276,0.435463
276882,2129,33.954581,54,1,0,2.437093,0.465841
276955,2130,32.469957,73,1,0,2.711274,0.470238
277128,2131,40.058363,173,1,0,6.173980,0.483246
277189,2132,26.219574,61,1,0,1.214999,0.491953
277247,2133,28.671483,58,1,0,2.295101,0.493008
277292,2134,30.966423,45,1,0,2.006766,0.466456
277396,2135,27.295651,104,1,0,1.799125,0.497098
277493,2136,35.343981,97,1,0,3.942636,0.460985
277556,2137,35.412485,63,1,0,2.721426,0.491215
277635,2138,-22.428498,79,0,1,3.980794,2.616973
277785,2139,38.450979,150,1,0,5.983679,0.455609
277884,2140,-25.338073,99,0,1,3.795404,2.229353
277921,2141,-21.482461,37,0,1,8.518840,8.116427
278022,2142,35.768291,101,1,0,3.755151,0.487618
278129,2143,31.977552,107,1,0,3.981802,0.496356
278170,2144,27.219342,41,1,0,1.598395,0.456858
278209,2145,30.507889,39,1,0,1.605768,0.450625
278356,2146,28.682355,147,1,0,5.346928,0.484500
278391,2147,-21.425725,35,0,1,4.932552,4.590587
278426,2148,28.050218,35,1,0,1.597207,0.486559
278574,2149,40.062680,148,1,0,5.860245,0.451033
278594,2150,-18.718486,20,0,1,4.884978,4.869182
278718,2151,22.729900,124,1,0,3.312165,0.444857
278894,2152,40.247978,176,1,0,6.010316,0.486346
279032,2153,34.844544,138,1,0,4.418257,0.489768
279079,2154,-21.349011,47,0,1,5.186611,5.104403
279235,2155,42.446272,156,1,0,6.126869,0.457883
279347,2156,26.701214,112,1,0,4.017911,0.469015
279556,2157,40.840967,209,1,0,7.727858,0.470843
279726,2158,-8.580505,170,0,1,6.933793,1.185750
279850,2159,27.473177,124,1,0,3.239632,0.465461
279889,2160,32.271890,39,1,0,1.914563,0.477501
280053,2161,31.516414,164,1,0,5.835095,0.481578
280089,2162,31.412145,36,1,0,1.536790,0.494836
280293,2163,-7.267464,204,0,1,9.114603,2.368498
280333,2164,-21.195990,40,0,1,5.504734,4.765472
280549,2165,-37.660973,216,0,1,1.291915,1.126846
280877,2166,-3.413403,328,1,0,4.324782,0.490619
281023,2167,19.032942,146,1,0,2.315694,0.496331
281137,2168,-15.618159,114,0,1,5.157524,2.426529
281219,2169,30.292960,82,1,0,3.207418,0.468264
281255,2170,31.219477,36,1,0,1.626205,0.471985
281407,2171,35.382889,152,1,0,5.165258,0.496845
281421,2172,-18.818187,14,0,1,5.733611,5.836646
281551,2173,33.615678,130,1,0,4.332981,0.497551
281660,2174,36.175489,109,1,0,4.576089,0.487478
281783,2175,32.071035,123,1,0,4.460642,0.491795
281874,2176,28.879784,91,1,0,3.423648,0.492908
282139,2177,7.527704,265,1,0,4.601518,0.466114
282147,2178,-15.874292,8,0,1,14.903627,14.646033
282189,2179,29.254367,42,1,0,1.893594,0.471153
282284,2180,31.392683,95,1,0,2.632771,0.492891
282375,2181,35.508859,91,1,0,3.823682,0.468218
282502,2182,37.306979,127,1,0,4.989826,0.435005
282611,2183,31.763602,109,1,0,4.009439,0.468419
282834,2184,36.916206,223,1,0,7.266922,0.487515
282943,2185,31.892681,109,1,0,4.041951,0.432555
283040,2186,37.604711,97,1,0,3.872436,0.456464
283220,2187,27.162473,180,1,0,6.393688,0.475299
283470,2188,23.905697,250,1,0,5.007508,0.499038
283551,2189,24.509813,81,1,0,1.229328,0.492901
283596,2190,28.736845,45,1,0,1.679416,0.481088
283605,2191,-18.526562,9,0,1,16.167391,16.227233
283771,2192,31.191070,166,1,0,5.975230,0.473434
283852,2193,32.015500,81,1,0,3.301372,0.428463
283942,2194,31.020150,90,1,0,3.334780,0.470688
284080,2195,35.346522,138,1,0,4.658143,0.469273
284094,2196,-16.733453,14,0,1,15.760046,15.366362
284250,2197,35.513350,156,1,0,5.827974,0.432467
284446,2198,42.055444,196,1,0,7.243581,0.469576
284556,2199,29.824394,110,1,0,3.962987,0.479017
284576,2200,-19.762749,20,0,1,3.314800,2.780047
284719,2201,19.256350,143,1,0,3.739998,0.470841
284726,2202,-15.354466,7,0,1,15.993676,15.755486
284764,2203,29.577639,38,1,0,1.787634,0.426913
284782,2204,-18.183647,18,0,1,8.813036,8.509662
284887,2205,33.213093,105,1,0,4.015801,0.487877
285025,2206,25.100096,138,1,0,4.295919,0.494386
285036,2207,-18.471643,11,0,1,6.979764,7.135097
285097,2208,-20.671889,61,0,1,3.454004,2.430990
285317,2209,35.422078,220,1,0,7.589644,0.480905
285430,2210,31.274768,113,1,0,4.150919,0.491686
285438,2211,-15.863675,8,0,1,13.044995,12.800534
285647,2212,25.886655,209,1,0,5.883125,0.480468
285797,2213,24.860823,150,1,0,5.080799,0.492486
285903,2214,31.924742,106,1,0,3.949652,0.448870
286090,2215,43.623735,187,1,0,6.728146,0.443039
286126,2216,32.583891,36,1,0,1.833209,0.491729
286315,2217,37.921597,189,1,0,7.416996,0.488452
286391,2218,29.412869,76,1,0,3.124601,0.450747
286479,2219,30.943844,88,1,0,3.653431,0.474406
286760,2220,8.541696,281,1,0,4.153898,0.485422
286861,2221,36.805377,101,1,0,4.284990,0.496049
286989,2222,29.072591,128,1,0,4.358582,0.456609
287012,2223,-19.352936,23,0,1,14.558223,14.416617
287183,2224,39.586190,171,1,0,6.162935,0.476287
287220,2225,-21.457840,37,0,1,9.155830,9.329884
287340,2226,39.095281,120,1,0,4.889304,0.464426
287451,2227,34.142815,111,1,0,4.220211,0.489566
287602,2228,40.121684,151,1,0,5.836983,0.497694
287686,2229,23.232179,84,1,0,2.816949,0.459818
287839,2230,36.154076,153,1,0,5.578855,0.486228
287946,2231,29.896610,107,1,0,4.025862,0.451814
288069,2232,35.731411,123,1,0,4.671404,0.479904
288111,2233,31.662989,42,1,0,1.964531,0.447266
288145,2234,31.591619,34,1,0,1.647005,0.484839
288209,2235,33.740143,64,1,0,2.869350,0.475932
288260,2236,-14.844037,51,0,1,9.788160,8.328640
288360,2237,34.685483,100,1,0,4.137290,0.468667
288373,2238,-17.181834,13,0,1,13.802599,13.521720
288447,2239,27.765808,74,1,0,2.950692,0.499740
288460,2240,-17.874146,13,0,1,6.250018,6.297168
288537,2241,30.146123,77,1,0,3.072372,0.435408
288571,2242,-21.924925,34,0,1,6.393087,6.301864
288641,2243,33.618672,70,1,0,2.835287,0.438336
288767,2244,35.673004,126,1,0,4.694173,0.485023
288782,2245,-18.191325,15,0,1,10.861130,10.593865
288930,2246,34.826989,148,1,0,5.737076,0.458510
289039,2247,38.517930,109,1,0,4.579436,0.496677
289098,2248,34.311165,59,1,0,2.588809,0.445886
289167,2249,33.220756,69,1,0,3.103534,0.453285
289269,2250,31.088766,102,1,0,4.070234,0.463538
289332,2251,33.346393,63,1,0,2.780449,0.477792
289460,2252,38.753546,128,1,0,5.275012,0.454892
289509,2253,30.810231,49,1,0,2.016294,0.471105
289513,2254,-16.669264,4,0,1,14.593775,14.605202
289579,2255,33.806159,66,1,0,2.972850,0.495160
289686,2256,31.779664,107,1,0,4.077652,0.475269
289794,2257,21.532943,108,1,0,1.548930,0.446447
289942,2258,38.929831,148,1,0,5.721206,0.495401
290081,2259,38.651500,139,1,0,5.060631,0.493562
290201,2260,29.055327,120,1,0,4.228981,0.446446
290264,2261,25.514896,63,1,0,2.334702,0.467548
290388,2262,28.389003,124,1,0,3.990066,0.471970
290414,2263,-18.844629,26,0,1,4.804802,4.310367
290543,2264,33.585377,129,1,0,4.930701,0.433240
290665,2265,24.751528,122,1,0,3.576507,0.456195
290693,2266,30.117878,28,1,0,1.465043,0.473940
290718,2267,-18.666670,25,0,1,3.939490,3.344498
291009,2268,8.589821,291,1,0,4.811128,0.463032
291198,2269,39.435076,189,1,0,7.189057,0.457580
291347,2270,28.904261,149,1,0,5.068902,0.452490
291483,2271,41.083930,136,1,0,5.322103,0.472149
291532,2272,33.136710,49,1,0,2.287524,0.466028
291689,2273,26.760661,157,1,0,5.063563,0.471914
291762,2274,32.829593,73,1,0,3.011321,0.436554
291882,2275,32.517874,120,1,0,3.882402,0.479014
291954,2276,30.468486,72,1,0,2.808976,0.488422
291999,2277,-23.632114,45,0,1,2.778626,2.161424
292132,2278,39.079325,133,1,0,5.384572,0.484792
292300,2279,25.384875,168,1,0,4.735865,0.483483
292456,2280,26.404366,156,1,0,4.427898,0.444320
292612,2281,23.139452,156,1,0,4.517852,0.477993
292657,2282,31.193710,45,1,0,1.844581,0.498193
292819,2283,39.112491,162,1,0,6.421281,0.482593
292920,2284,30.597255,101,1,0,3.848264,0.460965
293110,2285,38.239773,190,1,0,6.881670,0.435437
293259,2286,32.683150,149,1,0,5.097374,0.466137
293386,2287,26.912013,127,1,0,3.725482,0.478696
293477,2288,24.406849,91,1,0,3.016770,0.485592
293577,2289,19.478847,100,1,0,2.352578,0.430743
293676,2290,34.433098,99,1,0,4.163461,0.450947
293781,2291,31.949034,105,1,0,4.155399,0.440327
293850,2292,-22.327595,69,0,1,3.473265,2.708881
293887,2293,29.557084,37,1,0,1.614394,0.445046
293936,2294,-29.103792,49,0,1,12.817340,12.614456
293959,2295,-20.076315,23,0,1,9.223470,8.885685
294065,2296,38.476977,106,1,0,4.435761,0.463589
294209,2297,32.349212,144,1,0,4.506870,0.483281
294281,2298,31.040075,72,1,0,3.086961,0.483364
294434,2299,35.398419,153,1,0,5.496943,0.481668
294455,2300,-20.480137,21,0,1,12.316151,11.900177
294501,2301,29.024487,46,1,0,1.913122,0.472367
294629,2302,30.210719,128,1,0,4.580823,0.456230
294717,2303,35.621556,88,1,0,3.301464,0.481289
295081,2304,-49.676183,364,0,1,4.832734,1.003536
295186,2305,27.162445,105,1,0,3.784358,0.493091
295411,2306,42.769130,225,1,0,7.981546,0.484542
295479,2307,35.476847,68,1,0,3.034012,0.448141
295690,2308,28.013808,211,1,0,5.081484,0.488241
295697,2309,-17.229158,7,0,1,9.983167,10.069882
295712,2310,-15.975834,15,0,1,1.947150,1.643551
295768,2311,-18.042552,56,0,1,3.484531,2.393315
295838,2312,31.595675,70,1,0,3.053160,0.494528
296061,2313,21.157501,223,1,0,6.825157,0.483753
296178,2314,36.916636,117,1,0,3.572583,0.491527
296253,2315,26.740257,75,1,0,2.630759,0.447748
296383,2316,22.603577,130,1,0,3.704782,0.432947
296437,2317,32.036000,54,1,0,2.418456,0.453629
296456,2318,-18.574623,19,0,1,16.243202,16.009677
296531,2319,33.583493,75,1,0,3.182681,0.486126
296594,2320,29.144562,63,1,0,2.423149,0.493949
296621,2321,30.315367,27,1,0,1.435659,0.494271
296745,2322,33.689391,124,1,0,4.727617,0.454636
296817,2323,34.310014,72,1,0,3.176643,0.461714
296948,2324,26.882948,131,1,0,3.760862,0.490678
297034,2325,-23.269147,86,0,1,3.820093,3.204763
297272,2326,42.342966,238,1,0,8.626669,0.473819
297350,2327,25.483270,78,1,0,1.447619,0.498933
297366,2328,-17.544402,16,0,1,8.071290,7.800707
297415,2329,28.723776,49,1,0,2.184609,0.481006
297561,2330,30.891136,146,1,0,4.992484,0.497718
297618,2331,32.001416,57,1,0,2.559262,0.461373
297646,2332,-18.923864,28,0,1,5.823841,5.319584
297722,2333,33.943418,76,1,0,3.108820,0.474758
297784,2334,-14.522426,62,0,1,4.274334,2.233233
297814,2335,-19.743532,30,0,1,11.169234,10.842002
297953,2336,36.097830,139,1,0,5.637546,0.494574
297975,2337,-19.654686,22,0,1,12.066645,11.702408
298138,2338,36.702527,163,1,0,6.286126,0.476078
298346,2339,7.836090,208,1,0,2.473085,0.475069
298501,2340,35.195127,155,1,0,5.522273,0.476385
298611,2341,19.939393,110,1,0,1.160612,0.485568
298961,2342,-3.782468,350,1,0,4.337363,0.470267
299031,2343,36.332684,70,1,0,3.035634,0.460806
299282,2344,36.932428,251,1,0,6.641971,0.492647
299390,2345,33.918881,108,1,0,4.362099,0.483036
299518,2346,35.918156,128,1,0,4.786716,0.498829
299677,2347,21.376361,159,1,0,2.597015,0.444298
299798,2348,29.373950,121,1,0,4.013312,0.429622
299956,2349,31.184162,158,1,0,5.833160,0.472432
300009,2350,28.061037,53,1,0,2.258933,0.429894
300094,2351,24.439450,85,1,0,2.547730,0.461934
300111,2352,-18.744984,17,0,1,14.984319,14.708189
300204,2353,32.112661,93,1,0,3.334483,0.449456
300388,2354,34.931418,184,1,0,6.379757,0.474932
300420,2355,-21.428504,32,0,1,6.278955,5.926081
300466,2356,32.589185,46,1,0,2.103113,0.437861
300607,2357,33.210666,141,1,0,5.170181,0.466803
300760,2358,22.962078,153,1,0,4.551131,0.490178
300840,2359,33.686563,80,1,0,3.499569,0.465499
300855,2360,-16.895832,15,0,1,8.103173,7.845328
301056,2361,42.842901,201,1,0,7.044222,0.499478
301244,2362,40.538622,188,1,0,7.325461,0.467490
301332,2363,27.453723,88,1,0,3.074255,0.495860
301404,2364,24.306159,72,1,0,2.534300,0.459986
301466,2365,28.198031,62,1,0,1.704146,0.494989
301526,2366,25.847925,60,1,0,1.719030,0.476924
301705,2367,13.878809,179,1,0,3.791301,0.437053
301855,2368,40.011626,150,1,0,5.223747,0.475036
302086,2369,-13.727973,231,0,1,9.329441,2.653036
302151,2370,33.427039,65,1,0,2.846483,0.442746
302230,2371,31.185098,79,1,0,3.046055,0.437325
302315,2372,24.405263,85,1,0,2.533417,0.451258
302545,2373,-14.016873,230,0,1,5.947670,0.703123
302557,2374,-18.684222,12,0,1,6.981544,7.094178
302647,2375,36.505565,90,1,0,3.690691,0.432879
302785,2376,38.022951,138,1,0,5.319717,0.476234
302880,2377,35.294161,95,1,0,3.789601,0.452630
303023,2378,-33.971811,143,0,1,2.657731,2.684871
303213,2379,37.634019,190,1,0,6.528857,0.468039
303419,2380,29.980216,206,1,0,5.043494,0.476144
303536,2381,30.014974,117,1,0,3.861684,0.498453
303594,2382,29.084860,58,1,0,2.543274,0.451660
303744,2383,32.466376,150,1,0,5.290306,0.489425
303772,2384,-20.490329,28,0,1,14.502549,14.376164
303797,2385,31.113014,25,1,0,1.297467,0.468728
303813,2386,-18.803251,16,0,1,6.944602,7.108872
303844,2387,29.077832,31,1,0,1.476028,0.428432
303890,2388,32.502458,46,1,0,2.211402,0.470595
303942,2389,29.519247,52,1,0,2.247081,0.453241
304176,2390,20.050770,234,1,0,4.697467,0.495782
304379,2391,17.789922,203,1,0,4.735511,0.441333
304520,2392,29.361380,141,1,0,3.882053,0.483387
304585,2393,33.043410,65,1,0,2.822778,0.467081
304668,2394,33.036731,83,1,0,3.520860,0.438253
304913,2395,29.604416,245,1,0,5.620147,0.498910
304934,2396,-18.917070,21,0,1,12.324650,11.956709
305026,2397,28.273384,92,1,0,3.413497,0.481798
305182,2398,37.159612,156,1,0,5.448823,0.475736
305313,2399,38.474169,131,1,0,4.879909,0.481403
305323,2400,-18.215559,10,0,1,12.766356,12.890016
