#{"t_start": 1774317452.6745956, "env_id": "None"}
r,l,t
30.94781,81,25799.579738
31.236327,36,25805.465204
17.700598,200,25827.780314
-40.438389,135,25843.891171
36.698088,164,25862.604264
35.652268,170,25881.916438
30.115789,136,25897.826681
28.269011,85,25908.634726
-24.013663,64,25917.341431
-24.707004,62,25926.148933
33.114187,151,25943.562844
28.658977,116,25957.473449
30.508972,228,25982.898853
30.420908,65,25991.708641
-24.106247,41,25998.112999
-21.864503,27,26003.117408
31.57265,89,26014.324747
30.464494,42,26020.831969
31.041045,113,26034.441059
-22.873586,31,26039.845251
31.536239,37,26045.830615
29.742761,63,26054.737501
35.778219,82,26065.24546
29.001849,49,26072.450138
-17.298601,6,26075.353209
-19.152057,18,26079.456265
-22.84638,35,26085.261079
32.631283,122,26099.771508
27.366319,57,26107.777256
28.748141,57,26115.784005
38.34202,119,26129.995553
38.040523,235,26155.812131
29.691418,64,26164.519194
-33.694234,79,26174.725845
36.503288,85,26185.533112
30.05256,45,26192.338432
24.529111,73,26201.946544
23.375551,156,26219.858218
29.990338,81,26230.266668
35.119647,144,26246.977034
31.091514,36,26252.862493
34.854975,92,26264.370576
38.692695,154,26282.083024
28.523874,51,26289.488127
28.891958,67,26298.495466
34.987357,76,26308.402614
33.888683,65,26317.209468
36.070297,109,26330.418691
31.919253,23,26335.022825
-15.680081,6,26337.925788
-28.101861,150,26355.23716
-16.310216,3,26357.839544
18.264253,168,26376.953154
36.436989,85,26387.760741
28.992186,68,26396.866332
34.130306,134,26412.579304
30.903765,79,26422.786033
29.05427,69,26431.994567
30.873773,79,26442.201268
35.697427,100,26454.509875
20.025103,126,26469.419209
-20.299448,31,26474.807441
28.519694,33,26481.012901
36.132265,110,26494.322061
35.12108,114,26508.034291
30.161861,67,26517.039668
29.422602,78,26527.146632
31.783253,88,26538.255538
20.566059,171,26557.667388
-21.726264,34,26563.37079
34.474061,64,26572.077789
-13.588997,86,26582.965084
29.016,122,26597.473631
33.178497,156,26615.391163
21.379327,118,26629.505392
27.960736,135,26645.312356
-19.59791,42,26651.81612
28.259341,149,26669.026175
35.480865,77,26679.033751
32.410814,98,26691.140529
30.757548,36,26697.044034
33.991687,119,26711.254033
31.467869,119,26725.462554
31.260731,25,26730.265995
32.484597,145,26747.074789
28.136236,78,26757.482201
31.839328,67,26766.487528
17.252505,266,26795.40729
32.501117,235,26821.223365
30.644295,201,26843.637331
-17.036187,17,26847.639745
32.694579,164,26866.350953
35.636335,84,26877.057298
30.498695,76,26886.964769
32.004586,153,26904.576495
-30.832611,81,26914.98337
31.933285,231,26940.402549
26.719094,81,26950.80934
27.488221,73,26960.416644
21.514653,89,26971.622983
-17.57723,12,26975.126602
14.338432,142,26991.636678
29.671255,39,26997.841195
-24.154836,49,27005.046402
26.544769,248,27032.164943
32.020593,42,27038.67043
29.086947,44,27045.375359
24.623559,107,27058.384098
36.131497,108,27071.493915
-20.060126,26,27076.399058
31.639329,168,27095.510443
36.387321,85,27106.318697
31.625963,47,27113.32227
22.543831,235,27139.139983
33.181583,68,27148.247746
-22.073261,102,27160.756946
36.756842,155,27178.568063
30.498955,84,27189.277101
30.711712,35,27195.084485
29.69589,150,27212.407568
35.201921,132,27228.219994
36.532655,180,27248.538114
-20.550864,96,27260.446445
30.771965,41,27266.852985
33.484627,171,27286.269142
33.641947,127,27301.283885
31.673268,121,27315.695323
-24.733582,393,27357.33545
-15.482173,7,27360.33769
21.971802,256,27388.264881
11.453708,189,27409.479389
28.605665,47,27416.486755
29.141234,107,27429.497554
31.663341,50,27436.804866
34.027912,94,27448.517748
33.712402,231,27473.938345
29.188275,55,27481.745045
30.513696,45,27488.549215
31.178849,47,27495.554324
26.997835,60,27503.858089
29.553638,32,27509.362484
26.260265,60,27517.66761
-19.643934,23,27522.270969
35.87036,85,27533.379848
32.264271,75,27543.186695
-54.261029,270,27572.505711
30.639024,106,27585.413805
25.531928,65,27594.221636
28.640251,61,27602.625551
30.955128,144,27619.336002
36.46166,98,27631.445046
39.269386,224,27656.160344
26.609926,110,27669.470978
28.598117,313,27703.092664
29.184072,139,27719.304071
-137.815371,500,27771.638294
-69.692345,316,27805.561615
36.088962,102,27818.069876
33.013496,127,27833.079308
32.059649,46,27839.984771
29.031625,48,27847.088288
-24.639712,57,27855.093057
33.032971,206,27878.007219
33.674263,145,27894.817889
-19.471295,18,27898.921309
28.835854,45,27905.724565
-82.060565,500,27958.057027
22.279745,155,27975.8681
31.002067,66,27984.773639
39.291443,199,28006.987257
39.628609,201,28029.401709
30.774976,235,28055.21984
27.697153,246,28082.136641
36.080839,255,28109.954136
31.058332,39,28116.159664
32.325085,64,28124.862841
19.959291,181,28145.276037
35.752918,151,28162.687244
-18.336456,21,28167.089588
-18.898806,16,28170.99136
32.177963,142,28187.502358
30.297138,38,28193.607088
32.286956,59,28201.812268
-26.770947,500,28254.145278
31.148379,79,28264.350519
-25.01078,500,28316.677164
42.350527,226,28341.593702
33.005199,154,28359.304923
36.416804,204,28382.019223
15.774347,220,28406.335787
-18.839339,42,28412.841177
33.929018,242,28439.361702
-34.034377,76,28449.269286
34.378259,226,28474.185351
32.064006,148,28491.296648
-18.181922,19,28495.500403
-21.461244,26,28500.403222
-15.332784,6,28503.305322
22.164698,303,28535.926633
28.935973,31,28541.329359
36.263337,88,28552.437715
31.831039,73,28562.043929
-15.038759,110,28575.334451
-13.394231,58,28583.440303
21.856456,125,28598.25118
31.609346,82,28608.761213
-23.301487,44,28615.467122
39.520621,247,28642.497084
29.152173,109,28655.71533
4.882078,172,28675.533702
-16.58481,6,28678.437727
36.396175,205,28701.264885
38.372132,125,28716.085258
38.879631,125,28730.905826
29.876444,104,28743.620006
31.144823,100,28755.936838
31.769634,234,28781.668954
32.722615,55,28789.478943
-47.749496,170,28808.795666
32.149064,41,28815.181506
36.312403,167,28834.195627
31.267409,126,28849.108406
19.034481,167,28868.121283
28.357481,71,28877.528555
38.376471,165,28896.340136
32.406484,114,28910.049982
22.381674,78,28920.157245
14.978049,192,28941.672632
29.943814,143,28958.283344
29.954785,80,28968.590644
35.742653,78,28978.698932
38.737036,162,28997.211392
-16.271262,13,29000.814869
-16.102212,201,29023.231114
-19.556563,241,29049.647793
33.969354,62,29058.154231
-22.27384,26,29063.057917
30.859951,78,29073.166631
31.146482,32,29078.669381
-20.010346,23,29083.272531
9.754793,225,29108.089069
-21.324453,58,29116.175209
38.562063,103,29128.783518
31.883462,92,29140.291457
32.099407,85,29151.100293
-16.602799,90,29162.407386
21.989334,219,29186.624158
31.108945,24,29191.327978
-16.646561,39,29197.533457
29.281513,59,29205.740977
6.91823,317,29239.76212
32.863923,124,29254.472482
-45.333243,500,29306.808656
27.140251,50,29314.115392
27.832951,45,29320.921306
28.033402,85,29331.727668
29.17663,122,29346.23939
35.604707,96,29358.146039
35.069925,80,29368.45343
38.440125,219,29392.970947
-14.748891,116,29406.88164
36.801787,129,29422.072366
29.374481,52,29429.579913
35.432762,85,29440.395803
21.445286,135,29456.216381
37.010079,127,29471.237355
34.743032,160,29489.562568
-18.523312,20,29493.86833
34.727891,69,29503.082713
30.330405,78,29513.496096
31.548039,164,29532.222254
28.428202,139,29548.436583
32.731427,96,29560.348965
29.860964,58,29568.459306
-40.091649,224,29593.778351
32.036087,65,29602.88834
9.631241,205,29625.712969
32.179705,165,29644.52665
-12.856588,186,29665.440186
30.866265,186,29686.353819
35.77602,203,29708.949523
33.407919,198,29731.064069
28.581774,142,29747.57585
19.360095,178,29767.689507
33.594761,60,29775.995709
35.982903,241,29802.413383
36.87054,94,29814.120294
-17.348469,14,29817.823316
34.082329,152,29835.337468
34.880114,174,29855.052533
31.585184,101,29867.461444
-27.13539,108,29880.571342
24.725217,155,29898.382357
26.927976,99,29910.590366
-19.648627,24,29915.294677
-15.60984,6,29918.197002
26.553638,173,29937.811317
29.387272,51,29945.218678
-17.08302,14,29948.92258
-21.271455,37,29954.926441
31.048549,44,29961.631606
36.429565,180,29981.946225
32.35498,124,29996.656882
30.616463,84,30007.363483
34.887187,131,30022.754828
29.462333,202,30045.270145
35.876376,207,30068.586336
31.857606,41,30074.992018
30.87633,40,30081.296835
24.916594,89,30092.505775
28.839176,43,30099.11081
34.509955,70,30108.418272
34.628431,142,30124.928525
32.390565,118,30139.038915
31.426453,167,30158.051347
30.655637,193,30179.665224
37.468692,206,30202.580158
35.637642,127,30217.591588
36.436798,196,30239.485994
34.750633,126,30254.405868
-6.772315,166,30273.321529
34.400459,109,30286.528998
30.341278,42,30293.035114
27.055788,160,30311.345411
27.440847,105,30324.155444
-33.281944,112,30337.661681
29.673847,131,30353.071067
33.450481,89,30364.278678
39.950904,197,30386.291318
36.267711,131,30401.701791
36.163563,112,30415.210856
33.240037,144,30431.920921
34.704204,74,30441.626682
24.501396,102,30454.136622
34.310651,193,30475.74962
30.296212,82,30486.257715
-17.624414,10,30489.560493
29.843574,63,30498.16658
-15.406293,37,30504.16977
-27.719092,108,30517.277798
-33.463242,249,30544.497103
-43.440798,169,30563.708965
31.925073,162,30582.220938
25.907696,132,30597.730439
29.790639,81,30608.13963
26.990803,157,30626.151019
31.386697,25,30630.954098
25.18774,60,30639.259644
-17.009151,9,30642.461296
36.735186,114,30656.169779
37.205975,157,30674.179865
30.247312,87,30685.18839
31.467364,31,30690.892155
36.347881,120,30705.203785
30.350415,121,30719.609135
36.048424,119,30733.820621
30.214818,41,30740.224622
-18.792635,28,30745.628537
31.235619,158,30763.737759
34.529377,186,30784.65218
31.618583,42,30791.155472
30.613598,35,30796.960963
34.889032,106,30809.869052
35.325896,132,30825.37977
30.732563,52,30832.884874
33.69449,179,30853.096863
36.883558,136,30869.008148
37.241941,96,30880.915201
29.060633,201,30903.330625
-22.940775,95,30915.13746
38.366321,130,30930.448734
27.291806,141,30946.859512
29.689655,73,30956.464141
28.742076,117,30970.474485
36.469575,198,30992.588112
37.420914,109,31005.796942
34.682106,179,31026.008786
31.460919,107,31039.016904
-19.186975,19,31043.21885
24.799033,59,31051.424744
28.567691,161,31069.836681
31.498285,136,31086.047129
35.280519,109,31099.255437
37.421442,181,31119.669212
35.857133,208,31142.783557
29.564584,133,31158.394841
30.042885,26,31163.297709
26.401784,193,31184.912194
28.503595,89,31196.119215
29.890684,128,31211.227462
29.524391,54,31218.936603
32.822782,96,31230.848632
28.697728,230,31256.177944
30.677955,26,31261.079444
34.500832,156,31278.995891
38.465669,193,31300.610142
27.25831,173,31320.223341
29.243278,78,31330.330242
26.287578,165,31349.142255
-25.073271,35,31354.946885
31.658781,41,31361.351209
31.524975,162,31379.862535
34.676031,190,31401.177841
29.755157,242,31427.694199
-23.075639,21,31432.096885
-17.333271,14,31435.799655
-20.520786,26,31440.702849
30.963642,80,31451.010447
33.699599,65,31459.816601
30.453665,98,31471.922863
27.448762,42,31478.427262
-18.931031,23,31483.030751
22.517488,132,31498.540355
-17.363492,233,31524.156926
31.593669,94,31535.865137
-23.004043,41,31542.271158
-19.831972,20,31546.573809
36.026027,129,31561.782475
38.341252,200,31584.097348
32.221045,101,31596.503663
24.012224,141,31612.915329
33.278109,71,31622.321084
32.359917,93,31633.926511
30.341131,76,31643.834827
31.558147,37,31649.837621
23.761493,199,31672.050021
33.757552,88,31683.157926
36.351353,76,31693.064475
38.368471,170,31712.375533
25.442044,169,31731.588456
36.081216,118,31745.696287
29.723548,66,31754.601776
28.277877,135,31770.411432
31.614109,101,31782.819749
34.20052,95,31794.627508
34.046226,70,31803.933137
-4.444119,326,31838.857964
35.455273,139,31855.068716
33.163572,158,31873.179788
35.043426,135,31888.992391
36.457679,117,31903.000228
31.378213,85,31913.807797
-18.833707,18,31917.91077
-23.747782,58,31926.016038
-17.429988,37,31932.021308
34.672228,167,31951.033385
37.022082,158,31969.743725
30.71857,56,31977.948845
30.760822,179,31998.162815
32.506906,68,32007.26893
-14.408614,18,32011.970756
35.109325,79,32022.177751
27.287621,93,32033.785815
-17.772483,18,32037.888575
-26.044402,72,32047.393714
-23.987887,42,32053.899441
34.201688,205,32077.016163
30.198776,204,32099.73121
38.282246,127,32115.040115
35.355462,164,32134.054048
30.295141,213,32157.672353
32.671527,66,32166.578514
-19.472226,22,32171.083589
34.753467,70,32180.38738
33.889103,169,32199.600154
37.700778,172,32219.113013
30.001099,154,32236.825821
23.330733,184,32257.539829
32.719485,66,32266.447402
-18.131661,11,32269.850338
38.232483,194,32291.563572
-20.298883,184,32312.276149
35.402409,140,32328.58658
22.247053,188,32350.000382
28.163569,42,32356.503633
34.773758,110,32369.813594
35.868272,218,32394.230722
35.513267,78,32404.324407
-18.824536,39,32410.52953
-17.930269,32,32416.03402
30.619355,127,32431.053535
25.501646,172,32450.579611
31.09253,87,32461.594539
27.476759,71,32471.004825
14.190177,234,32496.735884
36.883713,173,32516.36076
39.920222,183,32536.984004
-17.943194,18,32541.088238
35.530964,131,32556.506734
-15.598118,139,32572.72904
38.001887,137,32588.745221
23.500603,141,32605.168344
33.432209,107,32618.185184
35.712379,135,32634.003271
-17.90154,20,32638.307929
32.239221,156,32656.227517
-16.997069,32,32661.735396
20.542039,201,32684.144983
32.11495,103,32696.764382
34.77608,84,32707.476998
27.366847,66,32716.389245
-10.437645,228,32741.516858
-16.618337,34,32747.222395
29.555306,96,32759.14072
41.571884,195,32780.963389
29.094107,66,32789.872028
28.488541,108,32802.986519
-18.061725,14,32806.688403
32.509207,50,32814.297079
-16.431251,11,32817.700871
25.960361,46,32824.613122
33.340366,136,32840.532737
32.191878,97,32852.524185
34.408917,68,32861.641145
34.519775,68,32870.750663
38.788489,165,32889.562384
24.40149,92,32901.070461
24.047277,147,32918.081286
-20.510097,25,32922.887258
28.09288,120,32937.194759
35.794377,166,32956.106824
33.863135,108,32969.21546
18.169524,149,32986.428238
34.116931,52,32993.937195
27.318869,47,33000.939033
-22.138978,259,33029.157328
26.518193,65,33037.944268
-19.698101,18,33042.048282
31.691434,36,33047.952003
33.971943,53,33055.55764
37.767054,161,33073.969537
26.27253,135,33089.781255
30.557758,33,33095.386033
33.704429,108,33108.495514
33.298824,99,33120.704006
36.085024,137,33136.715302
-29.972842,140,33153.02708
-16.10477,7,33156.029955
-26.225932,42,33162.53465
-19.649823,144,33179.545453
30.79488,35,33185.348374
30.765853,161,33203.76053
24.445426,163,33222.373312
30.478195,125,33237.183316
34.49554,137,33253.49419
32.694908,74,33263.201904
30.922896,102,33275.711303
33.237569,88,33286.817476
35.296805,72,33296.305562
-20.959812,27,33301.310529
31.697241,144,33318.022677
29.972875,60,33326.329809
32.72858,55,33334.135593
-29.817229,138,33350.248657
21.325705,252,33377.771651
25.837816,43,33384.377783
32.858553,48,33391.783475
29.51976,39,33397.987864
-22.959933,30,33403.292336
-21.34341,29,33408.496579
31.96516,91,33419.904232
-18.701296,18,33424.008137
28.592626,224,33448.724369
33.826336,53,33456.329998
-1.125519,276,33486.252861
-18.42829,42,33492.737389
27.484523,178,33512.853232
36.652962,232,33538.371188
33.087613,76,33548.279035
-20.517623,23,33552.88283
33.179125,100,33565.191777
36.585132,111,33578.600597
-20.452466,26,33583.504643
34.345316,54,33591.511919
30.494367,53,33599.11727
34.987332,128,33614.228141
25.760571,129,33629.741135
-15.038861,44,33636.444733
16.629894,145,33653.255165
29.443984,120,33667.567175
-15.841806,7,33670.569775
40.854416,146,33687.481187
36.933616,200,33709.775759
28.853658,31,33715.181297
28.445415,126,33730.092176
32.285412,68,33739.505524
27.243465,58,33747.617302
-25.880524,500,33799.970274
25.530823,150,33817.282603
-19.028406,20,33821.586827
31.463407,131,33836.999167
31.943086,46,33843.905237
26.711961,208,33867.022077
28.270422,59,33875.228571
25.314474,268,33904.348219
31.348492,73,33913.955129
34.91212,174,33933.668489
32.750906,69,33942.876634
-16.710694,7,33945.879009
36.829556,174,33965.592763
38.022804,210,33988.908771
30.196421,91,34000.31911
29.984009,131,34015.708499
22.934036,181,34036.122749
33.921664,159,34054.335889
-21.366396,103,34066.944744
-28.324409,90,34078.252609
37.99485,175,34098.065515
33.370781,67,34107.07242
30.890439,25,34111.876184
-19.063833,17,34115.879241
27.744218,116,34129.788314
-14.028256,39,34135.992453
31.256013,109,34149.201629
36.800539,105,34162.010298
30.62846,77,34172.019472
29.141883,92,34183.527055
-23.929156,50,34191.133039
30.136455,123,34205.742401
27.008139,47,34212.749037
39.477388,165,34231.842616
36.369281,130,34247.142864
30.759413,80,34257.45193
31.702359,67,34266.456733
39.065032,136,34282.368073
35.239162,84,34293.074875
34.175573,214,34316.789315
35.691442,130,34332.100037
28.734104,250,34359.418998
30.108551,129,34374.630239
39.631694,134,34390.340277
-13.049394,136,34406.251097
30.473462,120,34420.560967
31.977528,96,34432.468218
25.742119,119,34446.679268
36.830738,141,34463.089174
27.43454,170,34482.402176
40.058561,155,34500.215943
26.443977,144,34516.926993
30.586441,42,34523.431689
33.911548,71,34532.838213
34.331226,109,34546.046302
33.87203,54,34553.751878
31.063814,34,34559.454948
26.699963,130,34574.767446
-19.816577,31,34580.171719
36.999661,185,34600.986667
32.498864,42,34607.491707
32.538362,62,34615.996589
31.928557,56,34623.904077
29.503921,100,34636.212012
31.761849,89,34647.420431
-5.356555,146,34664.331951
30.286553,94,34676.03861
23.495953,115,34689.852242
-25.915691,76,34699.763027
26.290059,274,34729.485404
37.894227,153,34747.102109
34.565609,88,34758.210606
38.796595,137,34774.224858
29.393675,270,34803.547997
32.752224,157,34821.56847
37.46279,139,34837.779894
-17.506622,232,34863.304578
34.903313,162,34881.822663
34.691646,121,34896.239372
20.389808,125,34911.048536
-21.345046,29,34916.251921
33.807733,186,34937.165653
-16.130922,36,34943.068368
29.149267,95,34954.875837
31.312606,38,34960.978858
17.766063,174,34980.693282
32.0057,144,34997.404018
32.552666,89,35008.610604
29.483562,67,35017.616675
32.789958,149,35034.828116
-17.908411,47,35041.831299
25.051914,102,35054.340349
-37.220513,191,35075.754236
28.897185,131,35091.165397
4.239841,295,35122.988904
29.652023,71,35132.396553
26.030661,98,35144.504016
-21.521159,27,35149.506533
32.982551,221,35173.925041
27.633432,96,35186.433461
33.136167,55,35194.239201
27.551396,243,35220.857473
35.324932,125,35235.665725
30.119373,94,35247.373021
-16.184783,11,35250.775128
32.058867,65,35259.581403
13.826595,225,35284.698833
26.477659,160,35303.011632
28.730373,102,35315.519377
23.461744,135,35331.328738
-28.118331,171,35350.742155
33.119752,107,35363.750203
28.840703,107,35376.760611
31.009105,79,35386.965865
30.769096,134,35402.674477
31.25072,67,35411.681017
32.634369,67,35420.68673
29.547263,60,35428.993631
-21.776973,34,35434.697349
17.808884,135,35450.506373
6.965232,203,35473.120836
33.256101,96,35485.029647
26.239692,68,35494.136909
29.082783,54,35501.848857
29.112186,37,35507.852095
34.137951,108,35520.965259
27.376971,64,35529.671076
-19.077183,21,35534.07375
33.513112,86,35545.281919
28.377044,68,35554.388497
-18.282462,9,35557.590369
36.321992,105,35570.397778
-20.989287,27,35575.402122
26.005493,136,35591.311582
27.104947,60,35599.615865
28.615884,43,35606.219665
-18.262532,16,35610.122104
33.101527,105,35622.929592
36.627762,172,35642.442107
30.977005,113,35656.351543
39.531774,223,35680.966714
32.406586,161,35699.380394
23.720387,105,35712.189693
16.130832,286,35743.109698
-17.736777,24,35748.113721
36.912383,95,35759.922042
33.894753,134,35775.633264
32.874554,47,35782.638902
35.943258,152,35800.149267
-17.356164,8,35803.250523
32.067368,194,35824.964874
-7.838039,190,35846.278533
33.112051,64,35854.984864
34.015334,135,35870.796229
37.703771,134,35886.50507
-23.737049,58,35894.610543
27.17503,269,35923.829001
33.614899,55,35931.634672
35.830783,164,35950.349105
34.090222,118,35964.461599
31.25543,171,35983.882676
26.507828,130,35999.48214
33.164625,244,36026.208158
22.934323,53,36033.815686
32.266893,98,36045.933579
-20.162535,13,36049.538569
29.163984,60,36057.848368
33.085456,45,36064.659199
32.246711,164,36083.382227
28.587299,43,36089.993709
33.702579,260,36118.612472
28.418599,43,36125.218208
31.432617,111,36138.628186
-18.2521,16,36142.532758
38.500879,135,36158.342863
32.252076,126,36173.252616
34.008086,76,36183.159682
-15.943606,7,36186.163673
29.169279,161,36204.575602
37.379108,103,36217.184855
30.959437,25,36221.988505
31.859036,154,36239.699677
27.442504,45,36246.504195
33.571499,149,36263.716162
-15.356829,49,36270.921723
36.467038,177,36290.916454
-24.601472,168,36310.029557
33.077385,53,36317.635253
37.833321,136,36333.546139
30.241218,166,36352.459743
31.394577,40,36358.764927
-7.333285,287,36389.788589
35.850915,114,36403.496447
32.348204,81,36413.904359
-22.847727,43,36420.509242
31.661517,130,36435.822354
32.132349,116,36449.732484
25.77104,48,36456.838743
33.027861,84,36467.546068
28.089354,72,36477.052453
36.644445,152,36494.566029
17.137227,242,36521.086548
-33.665571,392,36562.611335
32.224433,83,36573.218179
-19.318759,41,36579.622455
28.709166,56,36587.528374
-0.556799,271,36616.947867
35.650085,166,36635.859645
25.564802,170,36655.15506
30.797699,38,36661.264154
28.855494,43,36667.869101
-14.820952,183,36688.483983
38.110378,134,36704.194363
27.749334,117,36718.203778
39.087648,190,36739.519032
29.030407,183,36760.132425
33.628408,65,36768.939809
-20.425962,24,36773.642796
35.991312,100,36785.951343
27.831109,41,36792.3555
31.282094,73,36801.961099
-17.098659,15,36805.76383
32.132674,119,36819.973955
31.962386,90,36831.282019
32.092585,71,36840.68761
31.879901,223,36865.305621
34.320208,198,36887.42058
29.223416,95,36899.228761
30.242292,85,36910.036541
18.855075,136,36925.929856
31.659782,100,36938.238573
-17.028169,13,36941.841433
-20.822066,26,36946.746321
-16.393231,5,36949.549354
33.823812,62,36958.056065
33.828745,71,36967.462115
31.839194,164,36986.176153
35.320604,70,36995.484774
30.769183,54,37003.190936
36.860252,185,37024.004138
28.59681,108,37037.112895
27.871907,94,37048.821554
32.124996,94,37060.531077
30.601442,56,37068.437077
32.805539,68,37077.542799
30.095613,65,37086.347668
27.098833,122,37100.857304
-17.216202,9,37104.061068
41.251638,232,37129.559581
34.094001,213,37153.185115
33.172035,187,37174.199793
39.298243,251,37201.607249
34.706285,163,37220.224585
38.062302,197,37242.549865
28.422794,140,37258.861328
33.490722,126,37273.770335
31.795682,162,37292.281158
32.623939,37,37298.287245
-18.071669,14,37301.987369
27.730829,57,37309.993204
-22.004552,255,37337.809988
31.988427,79,37348.016845
32.008337,138,37364.128114
36.988242,154,37382.137118
32.838545,142,37398.648594
31.87429,32,37404.153017
24.775409,177,37424.164906
30.345054,99,37436.373175
29.071832,98,37448.480942
-22.385172,26,37453.384174
30.654924,78,37463.491668
28.159858,90,37474.798353
-26.596026,128,37489.908194
36.04232,95,37501.715924
29.898545,69,37510.92059
19.732458,142,37527.432139
-13.434817,242,37553.951117
32.476544,117,37567.957859
-15.749085,1,37570.360835
27.554438,264,37599.077551
29.65959,112,37612.58819
32.346381,66,37621.49248
32.143521,83,37632.101384
32.152673,69,37641.305355
37.849778,109,37654.516646
39.240476,138,37670.925409
28.284525,145,37688.336251
27.940588,99,37700.544096
27.508209,65,37709.349877
35.537858,101,37721.759197
-11.6789,148,37738.870595
27.040519,99,37751.078136
33.341151,188,37772.190684
33.141055,73,37781.796656
32.538117,54,37789.501832
-1.083906,244,37816.220364
-22.867689,67,37825.22485
20.436842,117,37839.233989
31.014432,49,37846.438077
24.762163,128,37861.552038
33.591733,72,37871.05761
33.732536,100,37883.662221
35.628345,95,37895.468445
29.723649,80,37905.774823
26.854773,113,37919.385109
35.095219,103,37931.992705
29.046528,183,37952.605295
31.10732,86,37963.512781
28.986491,80,37973.820701
37.650735,135,37989.631294
32.914635,46,37996.536679
35.751744,157,38014.84943
37.865363,174,38034.561667
33.071451,132,38050.372242
25.535433,84,38061.080793
37.812385,227,38086.094472
38.535545,193,38107.708252
35.114429,203,38130.323597
29.068047,58,38138.428858
-19.38211,119,38152.638565
29.74558,58,38160.743535
31.256974,90,38172.05157
29.722124,42,38178.559364
35.9433,163,38197.166684
24.957888,135,38212.97683
30.192465,75,38222.782592
29.435582,201,38245.197873
30.319731,185,38266.010053
32.72098,56,38273.916011
29.136525,55,38281.720319
27.770222,109,38294.928492
27.564271,59,38303.134135
-17.7454,16,38307.036497
35.308058,79,38317.242711
24.388836,102,38329.751949
32.59467,121,38344.161238
-14.14411,206,38367.075654
32.303452,55,38374.882633
35.319545,80,38385.188338
34.677535,121,38399.598153
25.308143,163,38418.210018
30.542092,75,38428.016904
28.874711,147,38445.02771
39.640083,194,38466.740927
30.928235,27,38471.74478
33.499579,64,38480.451949
34.85788,153,38498.067025
31.909732,70,38507.372468
30.688462,85,38518.178872
9.655545,221,38542.594063
28.078695,92,38554.403174
23.830531,167,38573.414228
33.439655,61,38581.819895
11.930476,264,38610.537717
37.428706,133,38626.149265
36.136665,117,38640.162122
34.219055,62,38648.666135
-14.156061,195,38670.480665
32.788184,51,38677.886573
33.367075,115,38691.696565
29.707398,154,38709.407542
38.059183,171,38728.818629
34.345226,134,38744.52926
28.516159,30,38749.834167
32.055281,41,38756.24053
27.41914,56,38764.143586
29.554826,91,38775.552631
36.752449,138,38791.662892
33.399959,74,38801.369377
30.990757,70,38810.675819
28.443704,32,38816.17923
-19.629142,17,38820.18124
35.427656,97,38832.188971
26.409788,153,38849.798983
29.653989,38,38855.903888
36.888484,189,38877.116311
35.543158,166,38896.02894
-23.314041,45,38902.833841
30.398929,141,38919.244683
-16.506005,4,38921.947054
31.445781,33,38927.549342
31.219649,74,38937.255455
-18.985877,20,38941.558587
35.407601,94,38953.272002
25.468167,76,38963.174428
32.641663,104,38976.183391
30.872605,59,38984.389492
34.219779,117,38998.400662
27.582543,172,39017.909602
26.59529,60,39026.214605
28.791921,67,39035.219653
30.661181,103,39047.82734
34.858603,150,39065.144368
-16.930254,6,39068.049141
-19.434761,65,39076.857316
29.054695,48,39083.962268
39.904131,192,39105.47594
-21.621562,261,39133.89291
33.858223,55,39141.698267
35.849154,190,39163.011294
34.617643,71,39172.417622
35.047086,96,39184.327535
30.493641,118,39198.735655
30.561678,86,39209.642551
32.800864,128,39224.751555
32.578759,88,39235.858892
-15.69498,7,39238.861805
35.195284,84,39249.566817
29.709253,101,39261.975216
35.406427,95,39273.783785
30.105882,83,39284.390042
18.092025,177,39304.403698
32.795073,212,39327.918675
38.483779,158,39346.030463
32.963663,102,39358.539388
39.456946,227,39383.555182
33.406513,95,39395.364197
39.830834,193,39417.280655
30.178584,39,39423.484808
26.584176,107,39436.493827
28.940924,44,39443.49759
-18.878172,18,39447.602452
35.536734,84,39458.306568
-20.483261,30,39463.612461
31.151962,47,39470.616293
28.631762,139,39486.828012
35.164242,57,39494.832743
27.809749,69,39504.038284
39.952214,167,39523.051564
25.729901,73,39533.259235
25.527784,43,39539.863293
27.739843,142,39556.375146
-21.678214,26,39561.278083
34.038405,160,39579.58918
30.881021,156,39597.503058
8.113446,267,39626.821627
27.533992,152,39644.334817
33.18858,232,39669.853368
24.592808,170,39689.169876
30.98124,64,39697.857182
31.055981,160,39716.468903
-20.825521,32,39721.974942
28.464665,147,39738.994365
39.677411,125,39753.813015
29.38124,142,39770.334717
29.406797,48,39777.447308
36.730376,130,39792.76845
-20.238904,26,39797.672761
34.533681,114,39811.39087
25.487027,97,39823.411144
33.077825,77,39833.425708
30.200039,96,39845.34598
35.991159,199,39867.570139
26.607054,68,39876.682622
29.031815,126,39891.600258
-21.541302,42,39898.106201
30.22302,81,39908.517611
36.717359,122,39923.03959
32.930027,52,39930.553081
-9.536358,209,39953.764204
38.057117,211,39977.189057
34.334012,75,39987.001756
27.420652,47,39994.010932
-15.864862,8,39997.114052
31.642189,253,40024.736686
-16.588973,26,40029.641115
30.088463,79,40039.848303
-17.168662,20,40044.151398
29.221639,39,40050.356423
29.819736,126,40065.266073
32.976154,81,40075.67369
29.191488,70,40084.979665
